country,alpha_2_code,alpha_3_code,numeric_code,indicator,time_period,obs_value,sex,unit_multiplier,unit_of_measure,observation_status,observation_confidentaility,time_period_activity_related_to_when_the_data_are_collected,current_age
Fiji,FJ,FJI,242,Proportion of population using non-piped improved drinking water sources,2012,9.835891490008926,Total,,%,,,,Total
Fiji,FJ,FJI,242,Proportion of population using non-piped improved drinking water sources,2013,9.535866503283295,Total,,%,,,,Total
Fiji,FJ,FJI,242,Proportion of population using non-piped improved drinking water sources,2014,9.239135049261078,Total,,%,,,,Total
Fiji,FJ,FJI,242,Proportion of population using non-piped improved drinking water sources,2015,8.945693886441635,Total,,%,,,,Total
Fiji,FJ,FJI,242,Proportion of population using non-piped improved drinking water sources,2016,8.65571527106419,Total,,%,,,,Total
Fiji,FJ,FJI,242,Proportion of population using non-piped improved drinking water sources,2017,8.369355660143219,Total,,%,,,,Total
Fiji,FJ,FJI,242,Proportion of population using non-piped improved drinking water sources,2018,8.086434022773542,Total,,%,,,,Total
Fiji,FJ,FJI,242,Proportion of population using non-piped improved drinking water sources,2019,7.807419613102304,Total,,%,,,,Total
Fiji,FJ,FJI,242,Proportion of population using non-piped improved drinking water sources,2020,7.532432854986163,Total,,%,,,,Total
Fiji,FJ,FJI,242,Proportion of population using non-piped improved drinking water sources,2021,7.261271507784917,Total,,%,,,,Total
Fiji,FJ,FJI,242,Proportion of population using non-piped improved drinking water sources,2022,6.993896379604328,Total,,%,,,,Total
Finland,FI,FIN,246,Proportion of population using non-piped improved drinking water sources,2000,1.145378748732435,Total,,%,,,,Total
Finland,FI,FIN,246,Proportion of population using non-piped improved drinking water sources,2001,1.133485817816147,Total,,%,,,,Total
Finland,FI,FIN,246,Proportion of population using non-piped improved drinking water sources,2002,1.124806942601876,Total,,%,,,,Total
Finland,FI,FIN,246,Proportion of population using non-piped improved drinking water sources,2003,1.116128511474261,Total,,%,,,,Total
Finland,FI,FIN,246,Proportion of population using non-piped improved drinking water sources,2004,.984457243578863,Total,,%,,,,Total
Finland,FI,FIN,246,Proportion of population using non-piped improved drinking water sources,2005,.8547499603974456,Total,,%,,,,Total
Finland,FI,FIN,246,Proportion of population using non-piped improved drinking water sources,2006,.7269856571434503,Total,,%,,,,Total
Finland,FI,FIN,246,Proportion of population using non-piped improved drinking water sources,2007,.6011428613241814,Total,,%,,,,Total
Finland,FI,FIN,246,Proportion of population using non-piped improved drinking water sources,2008,.4771714532502584,Total,,%,,,,Total
Finland,FI,FIN,246,Proportion of population using non-piped improved drinking water sources,2009,.3550927975806401,Total,,%,,,,Total
Finland,FI,FIN,246,Proportion of population using non-piped improved drinking water sources,2010,.2318571372647743,Total,,%,,,,Total
Finland,FI,FIN,246,Proportion of population using non-piped improved drinking water sources,2011,.1120500050061298,Total,,%,,,,Total
Finland,FI,FIN,246,Proportion of population using non-piped improved drinking water sources,2012,0,Total,,%,,,,Total
Finland,FI,FIN,246,Proportion of population using non-piped improved drinking water sources,2013,0,Total,,%,,,,Total
Finland,FI,FIN,246,Proportion of population using non-piped improved drinking water sources,2014,0,Total,,%,,,,Total
Finland,FI,FIN,246,Proportion of population using non-piped improved drinking water sources,2015,0,Total,,%,,,,Total
Finland,FI,FIN,246,Proportion of population using non-piped improved drinking water sources,2016,0,Total,,%,,,,Total
Finland,FI,FIN,246,Proportion of population using non-piped improved drinking water sources,2017,0,Total,,%,,,,Total
Finland,FI,FIN,246,Proportion of population using non-piped improved drinking water sources,2018,0,Total,,%,,,,Total
Finland,FI,FIN,246,Proportion of population using non-piped improved drinking water sources,2019,0,Total,,%,,,,Total
Finland,FI,FIN,246,Proportion of population using non-piped improved drinking water sources,2020,0,Total,,%,,,,Total
Finland,FI,FIN,246,Proportion of population using non-piped improved drinking water sources,2021,0,Total,,%,,,,Total
Finland,FI,FIN,246,Proportion of population using non-piped improved drinking water sources,2022,0,Total,,%,,,,Total
France,FR,FRA,250,Proportion of population using non-piped improved drinking water sources,2000,0,Total,,%,,,,Total
France,FR,FRA,250,Proportion of population using non-piped improved drinking water sources,2001,0,Total,,%,,,,Total
France,FR,FRA,250,Proportion of population using non-piped improved drinking water sources,2002,0,Total,,%,,,,Total
France,FR,FRA,250,Proportion of population using non-piped improved drinking water sources,2003,0,Total,,%,,,,Total
France,FR,FRA,250,Proportion of population using non-piped improved drinking water sources,2004,0,Total,,%,,,,Total
France,FR,FRA,250,Proportion of population using non-piped improved drinking water sources,2005,0,Total,,%,,,,Total
France,FR,FRA,250,Proportion of population using non-piped improved drinking water sources,2006,0,Total,,%,,,,Total
France,FR,FRA,250,Proportion of population using non-piped improved drinking water sources,2007,0,Total,,%,,,,Total
France,FR,FRA,250,Proportion of population using non-piped improved drinking water sources,2008,0,Total,,%,,,,Total
France,FR,FRA,250,Proportion of population using non-piped improved drinking water sources,2009,0,Total,,%,,,,Total
France,FR,FRA,250,Proportion of population using non-piped improved drinking water sources,2010,0,Total,,%,,,,Total
France,FR,FRA,250,Proportion of population using non-piped improved drinking water sources,2011,0,Total,,%,,,,Total
France,FR,FRA,250,Proportion of population using non-piped improved drinking water sources,2012,0,Total,,%,,,,Total
France,FR,FRA,250,Proportion of population using non-piped improved drinking water sources,2013,0,Total,,%,,,,Total
France,FR,FRA,250,Proportion of population using non-piped improved drinking water sources,2014,0,Total,,%,,,,Total
France,FR,FRA,250,Proportion of population using non-piped improved drinking water sources,2015,0,Total,,%,,,,Total
France,FR,FRA,250,Proportion of population using non-piped improved drinking water sources,2016,0,Total,,%,,,,Total
France,FR,FRA,250,Proportion of population using non-piped improved drinking water sources,2017,0,Total,,%,,,,Total
France,FR,FRA,250,Proportion of population using non-piped improved drinking water sources,2018,0,Total,,%,,,,Total
France,FR,FRA,250,Proportion of population using non-piped improved drinking water sources,2019,0,Total,,%,,,,Total
France,FR,FRA,250,Proportion of population using non-piped improved drinking water sources,2020,0,Total,,%,,,,Total
France,FR,FRA,250,Proportion of population using non-piped improved drinking water sources,2021,0,Total,,%,,,,Total
France,FR,FRA,250,Proportion of population using non-piped improved drinking water sources,2022,0,Total,,%,,,,Total
French Guiana,GF,GUF,254,Proportion of population using non-piped improved drinking water sources,2001,7.228129937793867,Total,,%,,,,Total
French Guiana,GF,GUF,254,Proportion of population using non-piped improved drinking water sources,2002,7.228129937793867,Total,,%,,,,Total
French Guiana,GF,GUF,254,Proportion of population using non-piped improved drinking water sources,2003,7.228129937793867,Total,,%,,,,Total
French Guiana,GF,GUF,254,Proportion of population using non-piped improved drinking water sources,2004,7.228129937793867,Total,,%,,,,Total
French Guiana,GF,GUF,254,Proportion of population using non-piped improved drinking water sources,2005,7.228129937793867,Total,,%,,,,Total
French Guiana,GF,GUF,254,Proportion of population using non-piped improved drinking water sources,2006,7.130052042441392,Total,,%,,,,Total
French Guiana,GF,GUF,254,Proportion of population using non-piped improved drinking water sources,2007,7.031974147088889,Total,,%,,,,Total
French Guiana,GF,GUF,254,Proportion of population using non-piped improved drinking water sources,2008,6.933896251736357,Total,,%,,,,Total
French Guiana,GF,GUF,254,Proportion of population using non-piped improved drinking water sources,2009,6.835818356383854,Total,,%,,,,Total
French Guiana,GF,GUF,254,Proportion of population using non-piped improved drinking water sources,2010,6.737740461031379,Total,,%,,,,Total
French Guiana,GF,GUF,254,Proportion of population using non-piped improved drinking water sources,2011,6.639662565678876,Total,,%,,,,Total
French Guiana,GF,GUF,254,Proportion of population using non-piped improved drinking water sources,2012,6.541584670326401,Total,,%,,,,Total
French Guiana,GF,GUF,254,Proportion of population using non-piped improved drinking water sources,2013,6.443506774973841,Total,,%,,,,Total
French Guiana,GF,GUF,254,Proportion of population using non-piped improved drinking water sources,2014,6.345428879621366,Total,,%,,,,Total
French Guiana,GF,GUF,254,Proportion of population using non-piped improved drinking water sources,2015,6.247350984268863,Total,,%,,,,Total
French Guiana,GF,GUF,254,Proportion of population using non-piped improved drinking water sources,2016,6.149273088916388,Total,,%,,,,Total
French Guiana,GF,GUF,254,Proportion of population using non-piped improved drinking water sources,2017,6.051195193563885,Total,,%,,,,Total
French Guiana,GF,GUF,254,Proportion of population using non-piped improved drinking water sources,2018,5.953117298211353,Total,,%,,,,Total
French Guiana,GF,GUF,254,Proportion of population using non-piped improved drinking water sources,2019,5.85503940285885,Total,,%,,,,Total
French Guiana,GF,GUF,254,Proportion of population using non-piped improved drinking water sources,2020,5.756961507506375,Total,,%,,,,Total
French Guiana,GF,GUF,254,Proportion of population using non-piped improved drinking water sources,2021,5.658883612153872,Total,,%,,,,Total
French Guiana,GF,GUF,254,Proportion of population using non-piped improved drinking water sources,2022,5.658883612153872,Total,,%,,,,Total
French Polynesia,PF,PYF,258,Proportion of population using non-piped improved drinking water sources,2000,7.772212773361133,Total,,%,,,,Total
French Polynesia,PF,PYF,258,Proportion of population using non-piped improved drinking water sources,2001,7.219807567981746,Total,,%,,,,Total
French Polynesia,PF,PYF,258,Proportion of population using non-piped improved drinking water sources,2002,6.66740236260236,Total,,%,,,,Total
French Polynesia,PF,PYF,258,Proportion of population using non-piped improved drinking water sources,2003,6.114997157222973,Total,,%,,,,Total
French Polynesia,PF,PYF,258,Proportion of population using non-piped improved drinking water sources,2004,5.562584483974092,Total,,%,,,,Total
French Polynesia,PF,PYF,258,Proportion of population using non-piped improved drinking water sources,2005,5.010138205312501,Total,,%,,,,Total
French Polynesia,PF,PYF,258,Proportion of population using non-piped improved drinking water sources,2006,4.457691926650909,Total,,%,,,,Total
French Polynesia,PF,PYF,258,Proportion of population using non-piped improved drinking water sources,2007,3.905245647989318,Total,,%,,,,Total
French Polynesia,PF,PYF,258,Proportion of population using non-piped improved drinking water sources,2008,3.352799369327727,Total,,%,,,,Total
French Polynesia,PF,PYF,258,Proportion of population using non-piped improved drinking water sources,2009,2.800353090666135,Total,,%,,,,Total
French Polynesia,PF,PYF,258,Proportion of population using non-piped improved drinking water sources,2010,2.247906812004317,Total,,%,,,,Total
French Polynesia,PF,PYF,258,Proportion of population using non-piped improved drinking water sources,2011,1.695460533342725,Total,,%,,,,Total
French Polynesia,PF,PYF,258,Proportion of population using non-piped improved drinking water sources,2012,1.143014254681134,Total,,%,,,,Total
French Polynesia,PF,PYF,258,Proportion of population using non-piped improved drinking water sources,2013,.5905679760195426,Total,,%,,,,Total
French Polynesia,PF,PYF,258,Proportion of population using non-piped improved drinking water sources,2014,.0381216973579512,Total,,%,,,,Total
French Polynesia,PF,PYF,258,Proportion of population using non-piped improved drinking water sources,2015,0,Total,,%,,,,Total
French Polynesia,PF,PYF,258,Proportion of population using non-piped improved drinking water sources,2016,0,Total,,%,,,,Total
French Polynesia,PF,PYF,258,Proportion of population using non-piped improved drinking water sources,2017,0,Total,,%,,,,Total
French Polynesia,PF,PYF,258,Proportion of population using non-piped improved drinking water sources,2018,0,Total,,%,,,,Total
French Polynesia,PF,PYF,258,Proportion of population using non-piped improved drinking water sources,2019,0,Total,,%,,,,Total
French Polynesia,PF,PYF,258,Proportion of population using non-piped improved drinking water sources,2020,0,Total,,%,,,,Total
French Polynesia,PF,PYF,258,Proportion of population using non-piped improved drinking water sources,2021,0,Total,,%,,,,Total
French Polynesia,PF,PYF,258,Proportion of population using non-piped improved drinking water sources,2022,0,Total,,%,,,,Total
